date,dew,temp,press,wnd_spd,snow,rain,pollution
2010-01-17 07:00:00,-15,-10.0,1030.0,11.63,0,0,209.0
2010-01-17 08:00:00,-13,-10.0,1030.0,14.76,0,0,183.0
2010-01-17 09:00:00,-13,-8.0,1030.0,17.89,0,0,161.0
2010-01-17 10:00:00,-12,-6.0,1030.0,0.45,0,0,182.0
2010-01-17 11:00:00,-11,-5.0,1030.0,1.34,0,0,230.0
2010-01-17 12:00:00,-11,-4.0,1029.0,2.23,0,0,170.0
2010-01-17 13:00:00,-11,-3.0,1028.0,3.12,0,0,172.0
2010-01-17 14:00:00,-10,-1.0,1027.0,4.01,0,0,154.0
2010-01-17 15:00:00,-11,-1.0,1027.0,4.46,0,0,166.0
2010-01-17 16:00:00,-10,-1.0,1026.0,0.89,0,0,177.0
2010-01-17 17:00:00,-10,-3.0,1026.0,1.78,0,0,191.0
2010-01-17 18:00:00,-10,-5.0,1027.0,2.67,0,0,212.0
2010-01-17 19:00:00,-10,-6.0,1027.0,0.89,0,0,250.0
2010-01-17 20:00:00,-11,-7.0,1027.0,0.45,0,0,268.0
2010-01-17 21:00:00,-10,-7.0,1027.0,0.9,0,0,317.0
2010-01-17 22:00:00,-11,-9.0,1027.0,1.35,0,0,291.0
2010-01-17 23:00:00,-12,-9.0,1027.0,0.89,0,0,313.0
2010-01-18 00:00:00,-12,-10.0,1028.0,0.89,0,0,282.0
2010-01-18 01:00:00,-13,-11.0,1028.0,3.13,0,0,282.0
2010-01-18 02:00:00,-11,-9.0,1028.0,4.92,0,0,303.0
2010-01-18 03:00:00,-13,-10.0,1028.0,6.71,0,0,349.0
2010-01-18 04:00:00,-13,-11.0,1028.0,7.6,0,0,407.0
2010-01-18 05:00:00,-13,-11.0,1027.0,1.79,0,0,361.0
2010-01-18 06:00:00,-14,-11.0,1028.0,0.89,0,0,234.0
2010-01-18 07:00:00,-14,-11.0,1028.0,4.02,0,0,149.0
2010-01-18 08:00:00,-14,-11.0,1028.0,5.81,0,0,147.0
2010-01-18 09:00:00,-11,-6.0,1028.0,9.83,0,0,184.0
2010-01-18 10:00:00,-10,-5.0,1028.0,11.62,0,0,161.0
2010-01-18 11:00:00,-9,-3.0,1028.0,13.41,0,0,137.0
2010-01-18 12:00:00,-8,-1.0,1027.0,15.2,0,0,146.0
2010-01-18 13:00:00,-9,0.0,1026.0,16.99,0,0,144.0
2010-01-18 14:00:00,-9,1.0,1025.0,1.79,0,0,154.0
2010-01-18 15:00:00,-9,1.0,1025.0,0.89,0,0,173.0
2010-01-18 16:00:00,-8,1.0,1025.0,0.89,0,0,188.0
2010-01-18 17:00:00,-7,-1.0,1025.0,2.68,0,0,203.0
2010-01-18 18:00:00,-7,-2.0,1025.0,0.89,0,0,233.0
2010-01-18 19:00:00,-7,-3.0,1025.0,0.89,0,0,408.0
2010-01-18 20:00:00,-5,-2.0,1026.0,0.89,0,0,435.0
2010-01-18 21:00:00,-5,-1.0,1026.0,1.79,0,0,403.0
2010-01-18 22:00:00,-5,-1.0,1026.0,3.58,0,0,360.0
2010-01-18 23:00:00,-6,-1.0,1026.0,0.89,0,0,402.0
2010-01-19 00:00:00,-4,-1.0,1025.0,1.79,0,0,358.0
2010-01-19 01:00:00,-5,-1.0,1024.0,4.92,0,0,383.0
2010-01-19 02:00:00,-5,-1.0,1024.0,6.71,0,0,332.0
2010-01-19 03:00:00,-5,-1.0,1023.0,8.5,0,0,274.0
2010-01-19 04:00:00,-4,-1.0,1022.0,10.29,0,0,256.0
2010-01-19 05:00:00,-4,-1.0,1021.0,11.18,0,0,302.0
2010-01-19 06:00:00,-4,-1.0,1021.0,12.07,0,0,330.0
2010-01-19 07:00:00,-4,-1.0,1021.0,13.86,0,0,367.0
2010-01-19 08:00:00,-4,0.0,1021.0,0.89,0,0,297.0
2010-01-19 09:00:00,-4,0.0,1021.0,1.79,0,0,331.0
2010-01-19 10:00:00,-4,0.0,1021.0,0.89,0,0,323.0
2010-01-19 11:00:00,-5,1.0,1021.0,1.79,0,0,339.0
2010-01-19 12:00:00,-5,1.0,1020.0,0.89,0,0,301.0
2010-01-19 13:00:00,-4,1.0,1019.0,1.34,0,0,310.0
2010-01-19 14:00:00,-4,1.0,1018.0,0.89,0,0,305.0
2010-01-19 15:00:00,-3,2.0,1018.0,0.45,0,0,313.0
2010-01-19 16:00:00,-3,2.0,1018.0,1.34,0,0,336.0
2010-01-19 17:00:00,-2,2.0,1018.0,0.89,0,0,357.0
2010-01-19 18:00:00,-3,1.0,1018.0,0.89,0,0,485.0
2010-01-19 19:00:00,-3,2.0,1020.0,1.79,0,0,426.0
2010-01-19 20:00:00,-3,1.0,1020.0,4.92,0,0,403.0
2010-01-19 21:00:00,-3,0.0,1021.0,6.71,0,0,374.0
2010-01-19 22:00:00,-3,0.0,1021.0,8.5,0,0,333.0
2010-01-19 23:00:00,-3,1.0,1020.0,11.63,0,0,343.0
2010-01-20 00:00:00,-2,0.0,1021.0,14.76,0,0,364.0
2010-01-20 01:00:00,-2,-1.0,1022.0,16.55,0,0,389.0
2010-01-20 02:00:00,-4,-2.0,1022.0,19.68,0,0,368.0
2010-01-20 03:00:00,-2,-1.0,1023.0,25.49,0,0,267.0
2010-01-20 04:00:00,-3,1.0,1023.0,28.62,0,0,71.0
2010-01-20 05:00:00,-3,0.0,1024.0,31.75,0,0,81.0
2010-01-20 06:00:00,-5,2.0,1026.0,36.67,0,0,51.0
2010-01-20 07:00:00,-9,1.0,1027.0,41.59,0,0,49.0
2010-01-20 08:00:00,-10,0.0,1028.0,48.74,0,0,44.0
2010-01-20 09:00:00,-10,0.0,1030.0,55.89,0,0,45.0
2010-01-20 10:00:00,-11,1.0,1032.0,63.04,0,0,35.0
2010-01-20 11:00:00,-13,0.0,1033.0,71.09,0,0,29.0
2010-01-20 12:00:00,-13,0.0,1033.0,78.24,0,0,27.0
2010-01-20 13:00:00,-13,-1.0,1033.0,8.05,0,0,29.0
2010-01-20 14:00:00,-13,-1.0,1032.0,7.15,0,0,16.0
2010-01-20 15:00:00,-15,-1.0,1032.0,5.81,0,0,23.0
2010-01-20 16:00:00,-14,-1.0,1033.0,5.81,0,0,28.0
2010-01-20 17:00:00,-15,-2.0,1033.0,12.96,0,0,22.0
2010-01-20 18:00:00,-16,-3.0,1034.0,21.01,0,0,11.0
2010-01-20 19:00:00,-17,-4.0,1035.0,28.16,0,0,25.0
2010-01-20 20:00:00,-19,-3.0,1036.0,37.99,0,0,16.0
2010-01-20 21:00:00,-18,-4.0,1037.0,46.93,0,0,20.0
2010-01-20 22:00:00,-19,-4.0,1038.0,55.87,0,0,20.0
2010-01-20 23:00:00,-19,-5.0,1038.0,65.7,0,0,18.0
2010-01-21 00:00:00,-20,-6.0,1038.0,75.53,0,0,18.0
2010-01-21 01:00:00,-20,-6.0,1038.0,85.36,0,0,17.0
2010-01-21 02:00:00,-20,-7.0,1038.0,95.19,0,0,17.0
2010-01-21 03:00:00,-22,-8.0,1038.0,103.24,0,0,17.0
2010-01-21 04:00:00,-23,-8.0,1038.0,111.29,0,0,15.0
2010-01-21 05:00:00,-24,-9.0,1038.0,118.44,0,0,19.0
2010-01-21 06:00:00,-24,-9.0,1038.0,128.27,0,0,16.0
2010-01-21 07:00:00,-25,-9.0,1038.0,138.1,0,0,18.0
2010-01-21 08:00:00,-25,-8.0,1039.0,147.04,0,0,18.0
2010-01-21 09:00:00,-25,-8.0,1039.0,155.98,0,0,18.0
2010-01-21 10:00:00,-22,-7.0,1039.0,160.9,0,0,26.0
2010-01-21 11:00:00,-22,-7.0,1038.0,3.13,0,0,26.0
2010-01-21 12:00:00,-22,-5.0,1037.0,4.02,0,0,25.0
2010-01-21 13:00:00,-21,-5.0,1035.0,3.13,0,0,24.0
2010-01-21 14:00:00,-21,-4.0,1034.0,1.79,0,0,15.0
2010-01-21 15:00:00,-20,-3.0,1034.0,1.79,0,0,17.0
2010-01-21 16:00:00,-21,-2.0,1033.0,4.92,0,0,15.0
2010-01-21 17:00:00,-20,-2.0,1033.0,10.73,0,0,21.0
2010-01-21 18:00:00,-20,-2.0,1034.0,15.65,0,0,40.0
2010-01-21 19:00:00,-19,-3.0,1034.0,21.46,0,0,51.0
2010-01-21 20:00:00,-19,-3.0,1035.0,25.48,0,0,45.0
2010-01-21 21:00:00,-17,-8.0,1035.0,0.89,0,0,61.0
2010-01-21 22:00:00,-18,-9.0,1035.0,1.79,0,0,72.0
2010-01-21 23:00:00,-18,-9.0,1035.0,3.58,0,0,38.0
2010-01-22 00:00:00,-18,-6.0,1036.0,7.6,0,0,35.0
2010-01-22 01:00:00,-20,-4.0,1037.0,17.43,0,0,29.0
2010-01-22 02:00:00,-21,-5.0,1037.0,27.26,0,0,26.0
2010-01-22 03:00:00,-21,-6.0,1037.0,35.31,0,0,18.0
2010-01-22 04:00:00,-20,-7.0,1036.0,42.46,0,0,15.0
2010-01-22 05:00:00,-20,-7.0,1035.0,48.27,0,0,15.0
2010-01-22 06:00:00,-20,-7.0,1035.0,54.08,0,0,22.0
2010-01-22 07:00:00,-20,-7.0,1036.0,59.0,0,0,21.0
2010-01-22 08:00:00,-19,-7.0,1036.0,63.92,0,0,19.0
2010-01-22 09:00:00,-20,-5.0,1036.0,67.94,0,0,22.0
2010-01-22 10:00:00,-19,-4.0,1036.0,75.09,0,0,25.0
2010-01-22 11:00:00,-19,-4.0,1036.0,84.03,0,0,22.0
2010-01-22 12:00:00,-19,-3.0,1035.0,95.21,0,0,26.0
2010-01-22 13:00:00,-18,-3.0,1034.0,105.04,0,0,32.0
2010-01-22 14:00:00,-19,-2.0,1033.0,114.87,0,0,30.0
2010-01-22 15:00:00,-18,-2.0,1032.0,124.7,0,0,32.0
2010-01-22 16:00:00,-18,-2.0,1032.0,133.64,0,0,30.0
2010-01-22 17:00:00,-18,-2.0,1032.0,139.45,0,0,32.0
2010-01-22 18:00:00,-18,-3.0,1032.0,144.37,0,0,37.0
2010-01-22 19:00:00,-17,-5.0,1033.0,149.29,0,0,49.0
2010-01-22 20:00:00,-18,-4.0,1033.0,153.31,0,0,47.0
2010-01-22 21:00:00,-17,-4.0,1032.0,159.12,0,0,39.0
2010-01-22 22:00:00,-17,-4.0,1032.0,164.04,0,0,35.0
2010-01-22 23:00:00,-17,-7.0,1032.0,168.06,0,0,48.0
2010-01-23 00:00:00,-17,-4.0,1033.0,172.08,0,0,49.0
2010-01-23 01:00:00,-17,-8.0,1033.0,0.89,0,0,24.0
2010-01-23 02:00:00,-17,-5.0,1032.0,4.92,0,0,23.0
2010-01-23 03:00:00,-18,-6.0,1032.0,8.05,0,0,20.0
2010-01-23 04:00:00,-18,-5.0,1031.0,12.97,0,0,19.0
2010-01-23 05:00:00,-18,-6.0,1031.0,16.1,0,0,16.0
2010-01-23 06:00:00,-18,-7.0,1031.0,20.12,0,0,22.0
2010-01-23 07:00:00,-18,-7.0,1031.0,24.14,0,0,24.0
2010-01-23 08:00:00,-18,-6.0,1031.0,25.93,0,0,24.0
2010-01-23 09:00:00,-18,-2.0,1031.0,30.85,0,0,41.0
2010-01-23 10:00:00,-17,-1.0,1031.0,38.9,0,0,23.0
2010-01-23 11:00:00,-17,0.0,1030.0,46.95,0,0,19.0
2010-01-23 12:00:00,-19,1.0,1029.0,55.0,0,0,15.0
2010-01-23 13:00:00,-20,2.0,1027.0,63.05,0,0,19.0
2010-01-23 14:00:00,-19,2.0,1025.0,71.1,0,0,17.0
2010-01-23 15:00:00,-19,3.0,1024.0,79.15,0,0,17.0
2010-01-23 16:00:00,-19,3.0,1024.0,86.3,0,0,22.0
2010-01-23 17:00:00,-18,2.0,1024.0,91.22,0,0,0.0
2010-01-23 18:00:00,-18,1.0,1024.0,96.14,0,0,0.0
2010-01-23 19:00:00,-17,0.0,1024.0,100.16,0,0,0.0
2010-01-23 20:00:00,-18,0.0,1024.0,1.79,0,0,0.0
2010-01-23 21:00:00,-15,-3.0,1024.0,0.89,0,0,0.0
2010-01-23 22:00:00,-16,0.0,1023.0,1.79,0,0,0.0
2010-01-23 23:00:00,-16,0.0,1023.0,4.92,0,0,0.0
2010-01-24 00:00:00,-15,-2.0,1022.0,6.71,0,0,0.0
2010-01-24 01:00:00,-14,-7.0,1022.0,0.45,0,0,0.0
2010-01-24 02:00:00,-14,-8.0,1021.0,1.79,0,0,0.0
2010-01-24 03:00:00,-16,-11.0,1021.0,3.58,0,0,0.0
2010-01-24 04:00:00,-14,-9.0,1019.0,4.47,0,0,0.0
2010-01-24 05:00:00,-15,-10.0,1019.0,0.89,0,0,0.0
2010-01-24 06:00:00,-16,-12.0,1019.0,0.89,0,0,0.0
2010-01-24 07:00:00,-15,-12.0,1019.0,0.89,0,0,0.0
2010-01-24 08:00:00,-16,-13.0,1019.0,1.79,0,0,0.0
2010-01-24 09:00:00,-13,-7.0,1020.0,0.89,0,0,0.0
2010-01-24 10:00:00,-12,-4.0,1019.0,1.78,0,0,0.0
2010-01-24 11:00:00,-13,0.0,1019.0,2.67,0,0,0.0
2010-01-24 12:00:00,-16,4.0,1018.0,4.02,0,0,0.0
2010-01-24 13:00:00,-19,5.0,1017.0,13.85,0,0,0.0
2010-01-24 14:00:00,-18,5.0,1017.0,22.79,0,0,0.0
2010-01-24 15:00:00,-19,5.0,1017.0,32.62,0,0,0.0
2010-01-24 16:00:00,-20,5.0,1018.0,40.67,0,0,0.0
2010-01-24 17:00:00,-19,3.0,1020.0,49.61,0,0,0.0
2010-01-24 18:00:00,-18,1.0,1023.0,61.68,0,0,0.0
2010-01-24 19:00:00,-20,-1.0,1027.0,76.88,0,0,0.0
2010-01-24 20:00:00,-20,-2.0,1028.0,89.84,0,0,0.0
2010-01-24 21:00:00,-21,-3.0,1029.0,98.78,0,0,0.0
2010-01-24 22:00:00,-25,-4.0,1030.0,113.98,0,0,0.0
2010-01-24 23:00:00,-26,-5.0,1031.0,129.18,0,0,0.0
2010-01-25 00:00:00,-25,-5.0,1031.0,141.25,0,0,0.0
2010-01-25 01:00:00,-25,-6.0,1031.0,150.19,0,0,0.0
2010-01-25 02:00:00,-24,-6.0,1032.0,162.26,0,0,0.0
2010-01-25 03:00:00,-24,-6.0,1033.0,172.09,0,0,0.0
2010-01-25 04:00:00,-23,-6.0,1033.0,181.92,0,0,0.0
2010-01-25 05:00:00,-22,-7.0,1033.0,187.73,0,0,0.0
2010-01-25 06:00:00,-21,-7.0,1033.0,192.65,0,0,0.0
2010-01-25 07:00:00,-21,-7.0,1034.0,196.67,0,0,0.0
2010-01-25 08:00:00,-21,-6.0,1035.0,201.59,0,0,0.0
2010-01-25 09:00:00,-21,-4.0,1036.0,207.4,0,0,0.0
2010-01-25 10:00:00,-22,-3.0,1036.0,216.34,0,0,0.0
2010-01-25 11:00:00,-22,-2.0,1036.0,222.15,0,0,0.0
2010-01-25 12:00:00,-23,-1.0,1035.0,230.2,0,0,0.0
2010-01-25 13:00:00,-26,1.0,1033.0,238.25,0,0,0.0
2010-01-25 14:00:00,-25,2.0,1032.0,245.4,0,0,0.0
2010-01-25 15:00:00,-25,2.0,1031.0,252.55,0,0,0.0
2010-01-25 16:00:00,-24,2.0,1031.0,257.47,0,0,0.0
2010-01-25 17:00:00,-22,1.0,1031.0,4.02,0,0,0.0
2010-01-25 18:00:00,-19,-1.0,1031.0,7.15,0,0,0.0
2010-01-25 19:00:00,-19,-1.0,1031.0,10.28,0,0,0.0
2010-01-25 20:00:00,-17,-4.0,1031.0,12.07,0,0,0.0
2010-01-25 21:00:00,-18,-1.0,1031.0,15.2,0,0,0.0
2010-01-25 22:00:00,-18,-5.0,1030.0,0.89,0,0,0.0
2010-01-25 23:00:00,-18,-3.0,1030.0,3.13,0,0,0.0
2010-01-26 00:00:00,-16,-9.0,1030.0,0.89,0,0,0.0
2010-01-26 01:00:00,-16,-8.0,1029.0,1.78,0,0,0.0
2010-01-26 02:00:00,-16,-11.0,1029.0,2.23,0,0,0.0
2010-01-26 03:00:00,-16,-12.0,1029.0,3.12,0,0,0.0
2010-01-26 04:00:00,-16,-10.0,1028.0,3.13,0,0,0.0
2010-01-26 05:00:00,-17,-10.0,1028.0,4.92,0,0,0.0
2010-01-26 06:00:00,-17,-12.0,1027.0,6.71,0,0,0.0
2010-01-26 07:00:00,-17,-10.0,1027.0,8.5,0,0,0.0
2010-01-26 08:00:00,-18,-13.0,1028.0,1.79,0,0,0.0
2010-01-26 09:00:00,-16,-8.0,1028.0,4.02,0,0,0.0
2010-01-26 10:00:00,-16,-6.0,1027.0,5.81,0,0,0.0
2010-01-26 11:00:00,-15,-3.0,1027.0,0.89,0,0,0.0
2010-01-26 12:00:00,-15,-1.0,1025.0,1.79,0,0,88.0
2010-01-26 13:00:00,-18,0.0,1024.0,3.58,0,0,85.0
2010-01-26 14:00:00,-19,1.0,1023.0,0.89,0,0,90.0
2010-01-26 15:00:00,-18,2.0,1021.0,1.79,0,0,127.0
2010-01-26 16:00:00,-17,1.0,1021.0,4.92,0,0,144.0
2010-01-26 17:00:00,-14,-1.0,1021.0,5.81,0,0,203.0
2010-01-26 18:00:00,-13,-3.0,1021.0,6.7,0,0,199.0
2010-01-26 19:00:00,-13,-3.0,1021.0,0.89,0,0,231.0
2010-01-26 20:00:00,-11,-5.0,1020.0,0.89,0,0,274.0
2010-01-26 21:00:00,-13,-6.0,1020.0,1.79,0,0,340.0
2010-01-26 22:00:00,-11,-5.0,1020.0,0.89,0,0,298.0
2010-01-26 23:00:00,-11,-4.0,1019.0,1.79,0,0,268.0
2010-01-27 00:00:00,-11,-4.0,1019.0,3.58,0,0,299.0
2010-01-27 01:00:00,-12,-3.0,1018.0,5.37,0,0,300.0
2010-01-27 02:00:00,-11,-4.0,1017.0,7.16,0,0,240.0
2010-01-27 03:00:00,-11,-4.0,1016.0,10.29,0,0,213.0
2010-01-27 04:00:00,-12,-3.0,1016.0,12.08,0,0,171.0
2010-01-27 05:00:00,-11,-4.0,1016.0,15.21,0,0,153.0
2010-01-27 06:00:00,-11,-5.0,1015.0,17.0,0,0,153.0
2010-01-27 07:00:00,-11,-4.0,1015.0,18.79,0,0,140.0
2010-01-27 08:00:00,-11,-3.0,1015.0,3.13,0,0,147.0
2010-01-27 09:00:00,-10,-1.0,1015.0,6.26,0,0,158.0
2010-01-27 10:00:00,-9,1.0,1015.0,9.39,0,0,153.0
2010-01-27 11:00:00,-9,3.0,1015.0,1.79,0,0,154.0
2010-01-27 12:00:00,-9,4.0,1014.0,4.92,0,0,143.0
2010-01-27 13:00:00,-9,6.0,1013.0,8.05,0,0,90.0
2010-01-27 14:00:00,-13,8.0,1012.0,16.1,0,0,55.0
2010-01-27 15:00:00,-14,8.0,1013.0,24.15,0,0,52.0
2010-01-27 16:00:00,-14,7.0,1014.0,32.2,0,0,41.0
2010-01-27 17:00:00,-13,7.0,1015.0,39.35,0,0,29.0
2010-01-27 18:00:00,-13,5.0,1016.0,47.4,0,0,37.0
2010-01-27 19:00:00,-12,4.0,1018.0,52.32,0,0,49.0
2010-01-27 20:00:00,-13,3.0,1019.0,56.34,0,0,56.0
2010-01-27 21:00:00,-14,3.0,1020.0,62.15,0,0,38.0
2010-01-27 22:00:00,-14,3.0,1021.0,67.96,0,0,37.0
2010-01-27 23:00:00,-14,0.0,1022.0,71.98,0,0,28.0
2010-01-28 00:00:00,-13,-1.0,1023.0,76.9,0,0,20.0
2010-01-28 01:00:00,-15,-1.0,1023.0,7.15,0,0,22.0
2010-01-28 02:00:00,-15,-1.0,1024.0,12.07,0,0,27.0
2010-01-28 03:00:00,-15,-2.0,1025.0,16.09,0,0,34.0
2010-01-28 04:00:00,-15,-2.0,1025.0,21.01,0,0,27.0
2010-01-28 05:00:00,-15,-3.0,1025.0,25.03,0,0,32.0
2010-01-28 06:00:00,-15,-3.0,1025.0,3.13,0,0,28.0
2010-01-28 07:00:00,-15,-3.0,1026.0,8.05,0,0,28.0
2010-01-28 08:00:00,-16,-3.0,1027.0,12.97,0,0,18.0
2010-01-28 09:00:00,-17,-2.0,1028.0,20.12,0,0,17.0
2010-01-28 10:00:00,-18,-2.0,1029.0,25.93,0,0,16.0
2010-01-28 11:00:00,-19,-1.0,1028.0,35.76,0,0,18.0
2010-01-28 12:00:00,-21,1.0,1027.0,44.7,0,0,16.0
2010-01-28 13:00:00,-24,1.0,1026.0,53.64,0,0,12.0
2010-01-28 14:00:00,-25,1.0,1026.0,62.58,0,0,13.0
2010-01-28 15:00:00,-25,1.0,1026.0,72.41,0,0,23.0
2010-01-28 16:00:00,-24,1.0,1026.0,82.24,0,0,21.0
2010-01-28 17:00:00,-25,0.0,1026.0,91.18,0,0,13.0
2010-01-28 18:00:00,-22,0.0,1027.0,99.23,0,0,14.0
2010-01-28 19:00:00,-20,-1.0,1027.0,103.25,0,0,23.0
2010-01-28 20:00:00,-21,-1.0,1027.0,105.04,0,0,16.0
2010-01-28 21:00:00,-21,-4.0,1028.0,0.89,0,0,25.0
2010-01-28 22:00:00,-21,-2.0,1027.0,4.02,0,0,20.0
2010-01-28 23:00:00,-22,-2.0,1027.0,7.15,0,0,25.0
2010-01-29 00:00:00,-22,-1.0,1027.0,12.07,0,0,19.0
2010-01-29 01:00:00,-21,-4.0,1027.0,15.2,0,0,24.0
2010-01-29 02:00:00,-21,-4.0,1026.0,0.89,0,0,25.0
2010-01-29 03:00:00,-19,-8.0,1026.0,1.79,0,0,20.0
2010-01-29 04:00:00,-20,-7.0,1025.0,0.89,0,0,24.0
2010-01-29 05:00:00,-20,-8.0,1024.0,1.79,0,0,17.0
2010-01-29 06:00:00,-18,-10.0,1024.0,0.89,0,0,10.0
2010-01-29 07:00:00,-21,-2.0,1024.0,4.02,0,0,11.0
2010-01-29 08:00:00,-21,-1.0,1025.0,9.83,0,0,16.0
2010-01-29 09:00:00,-24,1.0,1025.0,17.88,0,0,20.0
2010-01-29 10:00:00,-25,2.0,1025.0,26.82,0,0,13.0
2010-01-29 11:00:00,-24,3.0,1024.0,33.97,0,0,12.0
2010-01-29 12:00:00,-25,4.0,1023.0,42.02,0,0,12.0
2010-01-29 13:00:00,-24,5.0,1022.0,50.07,0,0,12.0
2010-01-29 14:00:00,-25,6.0,1020.0,57.22,0,0,12.0
2010-01-29 15:00:00,-25,6.0,1020.0,65.27,0,0,31.0
2010-01-29 16:00:00,-23,6.0,1020.0,72.42,0,0,36.0
2010-01-29 17:00:00,-22,5.0,1020.0,78.23,0,0,42.0
2010-01-29 18:00:00,-21,5.0,1020.0,84.04,0,0,52.0
2010-01-29 19:00:00,-20,5.0,1020.0,89.85,0,0,26.0
2010-01-29 20:00:00,-20,3.0,1020.0,93.87,0,0,24.0
2010-01-29 21:00:00,-20,3.0,1020.0,97.89,0,0,25.0
2010-01-29 22:00:00,-19,3.0,1021.0,101.02,0,0,43.0
2010-01-29 23:00:00,-19,3.0,1020.0,105.94,0,0,47.0
2010-01-30 00:00:00,-18,0.0,1020.0,109.96,0,0,61.0
2010-01-30 01:00:00,-18,0.0,1020.0,114.88,0,0,66.0
2010-01-30 02:00:00,-15,-1.0,1020.0,1.79,0,0,65.0
2010-01-30 03:00:00,-15,-2.0,1020.0,0.89,0,0,70.0
2010-01-30 04:00:00,-16,-1.0,1020.0,4.02,0,0,36.0
2010-01-30 05:00:00,-16,-4.0,1019.0,8.94,0,0,37.0
2010-01-30 06:00:00,-15,-5.0,1020.0,0.89,0,0,22.0
2010-01-30 07:00:00,-16,-5.0,1020.0,3.13,0,0,24.0
2010-01-30 08:00:00,-15,-6.0,1021.0,0.89,0,0,29.0
2010-01-30 09:00:00,-15,0.0,1021.0,4.02,0,0,35.0
2010-01-30 10:00:00,-18,3.0,1021.0,8.04,0,0,35.0
2010-01-30 11:00:00,-21,5.0,1020.0,12.96,0,0,33.0
2010-01-30 12:00:00,-22,6.0,1020.0,18.77,0,0,32.0
2010-01-30 13:00:00,-22,7.0,1019.0,25.92,0,0,25.0
2010-01-30 14:00:00,-22,7.0,1018.0,35.75,0,0,16.0
2010-01-30 15:00:00,-23,7.0,1018.0,45.58,0,0,26.0
2010-01-30 16:00:00,-23,7.0,1017.0,52.73,0,0,32.0
2010-01-30 17:00:00,-22,6.0,1018.0,58.54,0,0,36.0
2010-01-30 18:00:00,-21,5.0,1018.0,64.35,0,0,37.0
2010-01-30 19:00:00,-21,5.0,1019.0,70.16,0,0,45.0
2010-01-30 20:00:00,-19,4.0,1019.0,74.18,0,0,71.0
2010-01-30 21:00:00,-19,5.0,1020.0,78.2,0,0,67.0
2010-01-30 22:00:00,-19,2.0,1020.0,81.33,0,0,69.0
2010-01-30 23:00:00,-18,2.0,1021.0,84.46,0,0,94.0
2010-01-31 00:00:00,-18,1.0,1021.0,87.59,0,0,85.0
2010-01-31 01:00:00,-18,1.0,1021.0,90.72,0,0,35.0
2010-01-31 02:00:00,-16,-3.0,1022.0,93.85,0,0,26.0
2010-01-31 03:00:00,-15,-2.0,1022.0,95.64,0,0,24.0
2010-01-31 04:00:00,-15,0.0,1022.0,99.66,0,0,20.0
2010-01-31 05:00:00,-17,1.0,1023.0,105.47,0,0,16.0
2010-01-31 06:00:00,-15,0.0,1023.0,109.49,0,0,18.0
2010-01-31 07:00:00,-18,0.0,1025.0,113.51,0,0,19.0
2010-01-31 08:00:00,-17,0.0,1025.0,116.64,0,0,22.0
2010-01-31 09:00:00,-17,2.0,1026.0,120.66,0,0,17.0
2010-01-31 10:00:00,-19,3.0,1026.0,129.6,0,0,18.0
2010-01-31 11:00:00,-19,4.0,1026.0,138.54,0,0,11.0
2010-01-31 12:00:00,-20,5.0,1025.0,145.69,0,0,11.0
2010-01-31 13:00:00,-17,5.0,1024.0,4.02,0,0,16.0
2010-01-31 14:00:00,-18,6.0,1024.0,7.15,0,0,18.0
2010-01-31 15:00:00,-18,6.0,1024.0,0.89,0,0,17.0
2010-01-31 16:00:00,-18,5.0,1024.0,1.79,0,0,19.0
2010-01-31 17:00:00,-17,4.0,1024.0,3.58,0,0,26.0
2010-01-31 18:00:00,-17,1.0,1024.0,1.79,0,0,24.0
2010-01-31 19:00:00,-15,-1.0,1025.0,2.68,0,0,54.0
2010-01-31 20:00:00,-13,-1.0,1025.0,0.89,0,0,71.0
2010-01-31 21:00:00,-8,-1.0,1026.0,5.81,0,0,129.0
2010-01-31 22:00:00,-7,-2.0,1027.0,10.73,0,0,145.0
2010-01-31 23:00:00,-7,-2.0,1027.0,13.86,0,0,101.0
2010-02-01 00:00:00,-8,-3.0,1027.0,15.65,0,0,65.0
2010-02-01 01:00:00,-9,-4.0,1027.0,0.89,0,0,70.0
2010-02-01 02:00:00,-9,-4.0,1027.0,1.78,0,0,67.0
2010-02-01 03:00:00,-9,-4.0,1027.0,0.89,0,0,76.0
2010-02-01 04:00:00,-9,-4.0,1026.0,0.89,0,0,76.0
2010-02-01 05:00:00,-9,-5.0,1027.0,0.89,0,0,68.0
2010-02-01 06:00:00,-10,-4.0,1027.0,0.89,0,0,73.0
2010-02-01 07:00:00,-10,-4.0,1027.0,0.89,0,0,73.0
2010-02-01 08:00:00,-10,-6.0,1028.0,0.89,0,0,64.0
2010-02-01 09:00:00,-9,-3.0,1028.0,1.79,0,0,53.0
2010-02-01 10:00:00,-9,-2.0,1028.0,0.89,0,0,72.0
2010-02-01 11:00:00,-9,-1.0,1028.0,1.79,0,0,78.0
2010-02-01 12:00:00,-10,0.0,1027.0,6.71,0,0,72.0
2010-02-01 13:00:00,-12,0.0,1026.0,10.73,0,0,56.0
2010-02-01 14:00:00,-14,1.0,1026.0,14.75,0,0,54.0
2010-02-01 15:00:00,-14,0.0,1025.0,16.54,0,0,40.0
2010-02-01 16:00:00,-12,0.0,1026.0,19.67,0,0,49.0
2010-02-01 17:00:00,-10,-1.0,1025.0,21.46,0,0,63.0
